TransactionID,Date,CustomerID,CustomerSegment,Category,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod
TRX-214939,2026-02-02 20:52:35,37653,Regular,Sports,Dumbbells,1,35.43,35.43,PayPal
TRX-481104,2025-09-29 23:21:21,95990,New,Sports,Tennis Racket,2,93.55,187.1,Credit Card
TRX-107322,2026-01-10 00:30:19,16734,New,Sports,Dumbbells,2,52.37,104.74,Credit Card
TRX-954017,2025-07-07 19:19:47,74178,Regular,Sports,Tennis Racket,1,53.89,53.89,Cash
TRX-805188,2025-10-30 11:07:17,77889,New,Sports,Water Bottle,4,20.18,80.72,PayPal
TRX-397949,2025-08-06 13:42:18,56025,Regular,Sports,Tennis Racket,2,95.85,191.7,Debit Card
TRX-599676,2025-05-02 08:49:10,14082,Regular,Sports,Tennis Racket,4,70.19,280.76,Credit Card
TRX-843764,2025-07-05 10:07:07,25814,New,Electronics,Laptop,1,874.32,874.32,Credit Card
TRX-296494,2025-10-15 01:57:15,67080,Regular,Clothing,Jacket,1,78.88,78.88,Credit Card
TRX-613682,2025-09-15 15:12:03,59615,New,Sports,Yoga Mat,2,17.26,34.52,Debit Card
TRX-783112,2025-08-24 17:52:09,74799,Regular,Clothing,Jacket,1,125.06,125.06,Debit Card
TRX-387748,2025-09-05 13:22:48,63545,VIP,Home & Garden,Blender,3,70.0,210.0,Debit Card
TRX-400353,2025-08-19 06:34:31,76562,Regular,Clothing,Jacket,1,114.69,114.69,Debit Card
TRX-414908,2026-04-17 01:07:34,18799,Regular,Sports,Water Bottle,3,18.89,56.67,Credit Card
TRX-750760,2026-01-05 18:12:27,78327,Regular,Electronics,Monitor,3,291.6,874.8000000000001,Credit Card
TRX-367558,2025-07-08 20:06:54,10772,Regular,Home & Garden,Plant Pot,4,21.52,86.08,Credit Card
TRX-525556,2025-09-14 18:10:55,80575,Regular,Home & Garden,Coffee Maker,4,42.93,171.72,PayPal
TRX-492292,2025-09-29 14:34:07,25525,New,Home & Garden,Blender,1,76.18,76.18,Cash
TRX-816047,2025-05-16 15:14:45,60604,Regular,Home & Garden,Blender,2,57.17,114.34,PayPal
TRX-452993,2025-12-16 09:54:31,53719,Regular,Electronics,Laptop,1,1090.55,1090.55,Debit Card
TRX-376195,2025-07-27 13:39:54,41635,Regular,Electronics,Laptop,2,1070.4,2140.8,Credit Card
TRX-185927,2025-06-05 12:45:12,86622,Regular,Home & Garden,Blender,1,61.95,61.95,Debit Card
TRX-788938,2025-08-02 19:16:27,25194,New,Sports,Yoga Mat,1,20.53,20.53,Debit Card
TRX-626378,2026-01-14 02:13:18,91609,Regular,Home & Garden,Plant Pot,1,12.39,12.39,Credit Card
TRX-665883,2025-07-27 21:55:28,75230,New,Clothing,T-Shirt,1,29.3,29.3,PayPal
TRX-692772,2025-12-19 05:30:11,53719,Regular,Sports,Dumbbells,1,34.69,34.69,Debit Card
TRX-828246,2025-11-04 09:35:21,52219,Regular,Home & Garden,Blender,1,61.07,61.07,Cash
TRX-359778,2026-01-30 12:26:47,24953,Regular,Electronics,Monitor,1,303.07,303.07,Credit Card
TRX-172961,2025-06-02 15:07:27,76768,Regular,Clothing,Sneakers,1,64.53,64.53,Credit Card
TRX-330063,2026-04-22 23:31:23,23022,New,Home & Garden,Plant Pot,1,14.41,14.41,Credit Card
TRX-976042,2025-07-23 21:53:13,38569,Regular,Clothing,Jacket,4,111.38,445.52,Credit Card
TRX-379682,2026-02-19 19:39:21,19869,Regular,Sports,Water Bottle,1,10.42,10.42,Credit Card
TRX-950576,2025-09-05 22:51:07,75771,New,Electronics,Smartphone,1,757.82,757.82,Debit Card
TRX-702427,2026-04-03 02:26:47,93066,Regular,Clothing,T-Shirt,1,15.46,15.46,Credit Card
TRX-248391,2025-08-21 09:45:51,57823,New,Sports,Dumbbells,1,57.75,57.75,Cash
TRX-451387,2025-10-27 07:28:03,82357,New,Home & Garden,Plant Pot,1,23.45,23.45,Debit Card
TRX-574978,2025-11-23 00:35:50,52600,Regular,Electronics,Laptop,2,1164.7,2329.4,Debit Card
TRX-985652,2025-09-18 01:24:04,45614,New,Sports,Yoga Mat,1,15.26,15.26,Debit Card
TRX-402620,2025-05-29 06:17:59,48452,New,Electronics,Monitor,1,269.53,269.53,Credit Card
TRX-613604,2025-12-17 03:54:42,42706,New,Sports,Yoga Mat,1,33.1,33.1,PayPal
TRX-367762,2025-12-21 03:03:04,95990,New,Home & Garden,Coffee Maker,1,57.7,57.7,Debit Card
TRX-515623,2025-10-17 19:56:02,85454,Regular,Clothing,Jeans,1,52.98,52.98,Credit Card
TRX-193190,2025-06-12 03:26:32,80236,Regular,Electronics,Laptop,2,1181.88,2363.76,PayPal
TRX-672435,2026-02-14 00:33:06,20527,Regular,Home & Garden,Blender,1,48.92,48.92,Credit Card
TRX-381631,2026-04-14 01:52:20,44993,Regular,Electronics,Headphones,1,81.53,81.53,Credit Card
TRX-756895,2026-01-11 18:18:31,78937,New,Home & Garden,Plant Pot,2,23.7,47.4,Credit Card
TRX-279420,2025-07-26 16:06:28,20735,New,Home & Garden,Coffee Maker,1,60.02,60.02,Credit Card
TRX-665680,2025-09-24 03:10:17,38906,VIP,Home & Garden,Plant Pot,2,14.95,29.9,Debit Card
TRX-791252,2025-08-05 23:53:13,86225,Regular,Clothing,Jacket,1,125.99,125.99,Credit Card
TRX-378673,2025-12-01 01:43:12,13552,New,Electronics,Headphones,1,65.77,65.77,Credit Card
TRX-774020,2025-07-07 16:52:59,34890,New,Home & Garden,Lamp,2,28.93,57.86,Credit Card
TRX-701596,2026-01-14 16:46:42,17455,VIP,Sports,Water Bottle,2,18.08,36.16,Credit Card
TRX-639009,2025-11-26 02:14:50,16629,New,Home & Garden,Blender,1,63.92,63.92,Credit Card
TRX-810902,2025-08-20 07:52:06,94246,Regular,Home & Garden,Plant Pot,1,20.81,20.81,PayPal
TRX-859767,2025-05-14 21:37:42,97012,Regular,Home & Garden,Plant Pot,3,24.88,74.64,Credit Card
TRX-220020,2025-05-06 15:08:13,70931,Regular,Electronics,Laptop,3,1499.55,4498.65,Credit Card
TRX-869460,2025-09-06 10:52:06,30758,Regular,Home & Garden,Lamp,4,28.52,114.08,Debit Card
TRX-439075,2025-07-07 03:12:15,46347,New,Home & Garden,Lamp,1,47.99,47.99,Debit Card
TRX-621800,2026-03-28 21:56:35,58147,Regular,Electronics,Smartphone,2,738.8,1477.6,Credit Card
TRX-571980,2025-08-30 20:50:18,63476,New,Clothing,T-Shirt,4,26.37,105.48,Credit Card
TRX-270128,2025-07-09 22:32:26,96870,Regular,Home & Garden,Lamp,1,58.83,58.83,PayPal
TRX-274988,2025-05-20 21:42:44,30181,Regular,Clothing,Sneakers,1,69.93,69.93,Credit Card
TRX-343118,2026-03-06 12:33:25,53933,New,Home & Garden,Plant Pot,2,19.89,39.78,Credit Card
TRX-799946,2025-08-15 00:49:33,44237,Regular,Electronics,Smartphone,4,524.9,2099.6,Credit Card
TRX-429119,2025-09-15 00:08:47,95181,New,Clothing,Sneakers,1,107.45,107.45,Debit Card
TRX-427305,2026-01-03 19:27:20,52504,New,Electronics,Laptop,1,1111.47,1111.47,Debit Card
TRX-893435,2025-09-06 20:13:56,39444,New,Home & Garden,Coffee Maker,1,80.77,80.77,Debit Card
TRX-649753,2026-04-07 04:54:28,44237,Regular,Clothing,Jeans,1,75.87,75.87,Debit Card
TRX-159830,2026-02-12 11:57:05,19287,New,Sports,Tennis Racket,3,87.66,262.98,Credit Card
TRX-692004,2025-05-04 07:22:25,82529,New,Electronics,Laptop,1,1405.42,1405.42,Credit Card
TRX-550268,2025-10-04 08:50:02,79621,New,Clothing,Sneakers,4,51.03,204.12,PayPal
TRX-491979,2025-06-30 06:52:39,39949,Regular,Home & Garden,Lamp,4,58.58,234.32,Debit Card
TRX-594241,2025-12-24 19:17:29,60140,Regular,Sports,Yoga Mat,3,20.98,62.94,Debit Card
TRX-588533,2025-06-12 13:09:19,72163,New,Home & Garden,Coffee Maker,1,63.79,63.79,Debit Card
TRX-642337,2025-09-05 03:55:15,71433,New,Electronics,Smartphone,2,713.71,1427.42,PayPal
TRX-608042,2026-03-12 18:44:30,20322,Regular,Electronics,Smartphone,1,526.82,526.82,Debit Card
TRX-860397,2025-07-29 10:10:40,51588,Regular,Home & Garden,Coffee Maker,3,94.06,282.18,PayPal
TRX-840255,2025-10-29 02:55:40,98125,Regular,Clothing,Sneakers,1,54.19,54.19,Debit Card
TRX-193471,2026-01-30 04:14:24,71605,Regular,Home & Garden,Coffee Maker,1,66.37,66.37,PayPal
TRX-554779,2026-01-01 17:27:57,12552,Regular,Clothing,Sneakers,2,111.68,223.36,Debit Card
TRX-175460,2025-09-10 00:35:37,56357,Regular,Sports,Yoga Mat,1,30.97,30.97,Credit Card
TRX-785234,2025-12-17 20:52:35,86858,Regular,Home & Garden,Blender,1,47.58,47.58,PayPal
TRX-907437,2025-12-17 02:46:51,67424,Regular,Electronics,Laptop,1,966.02,966.02,Credit Card
TRX-295085,2025-11-10 12:21:39,19287,New,Clothing,Sneakers,1,72.72,72.72,Debit Card
TRX-847948,2025-05-26 22:29:39,12757,Regular,Home & Garden,Lamp,2,32.57,65.14,Credit Card
TRX-403905,2026-02-17 14:13:48,64921,New,Clothing,Jeans,1,72.99,72.99,Credit Card
TRX-144476,2026-04-06 14:26:10,94886,Regular,Clothing,T-Shirt,3,21.19,63.57000000000001,Credit Card
TRX-683347,2025-12-08 07:56:50,32962,Regular,Sports,Dumbbells,1,31.94,31.94,Credit Card
TRX-349628,2026-04-24 07:43:52,67132,New,Home & Garden,Plant Pot,2,14.92,29.84,Credit Card
TRX-403375,2025-06-24 15:36:10,92155,New,Clothing,Jacket,1,75.53,75.53,Credit Card
TRX-561697,2025-12-11 21:54:26,62976,New,Clothing,Jacket,2,103.32,206.64,Credit Card
TRX-907369,2025-08-03 04:24:18,36685,New,Clothing,Jeans,1,54.54,54.54,Credit Card
TRX-565374,2025-09-29 10:39:05,36772,New,Sports,Water Bottle,2,12.62,25.24,Debit Card
TRX-235149,2026-01-13 04:11:50,85341,Regular,Clothing,Sneakers,1,57.67,57.67,Credit Card
TRX-285469,2025-10-26 21:33:06,62772,Regular,Sports,Tennis Racket,1,145.57,145.57,PayPal
TRX-389635,2025-06-24 05:55:58,58434,VIP,Clothing,T-Shirt,5,24.53,122.65,Credit Card
TRX-186627,2026-02-20 05:02:06,26011,New,Clothing,Jeans,1,42.76,42.76,Debit Card
TRX-394620,2025-08-15 14:08:36,40217,Regular,Home & Garden,Plant Pot,2,21.76,43.52,Credit Card
TRX-951089,2025-10-02 10:15:39,94939,New,Clothing,Sneakers,4,79.72,318.88,Debit Card
TRX-776748,2026-04-17 06:17:02,94080,VIP,Home & Garden,Blender,1,70.3,70.3,Credit Card
TRX-398196,2025-10-24 18:28:38,81582,Regular,Sports,Dumbbells,3,39.43,118.28999999999999,Debit Card
TRX-203896,2026-03-22 14:37:26,81364,Regular,Clothing,Jacket,1,92.18,92.18,Credit Card
TRX-211613,2026-02-05 08:04:29,66822,New,Home & Garden,Blender,1,60.29,60.29,Debit Card
TRX-147431,2026-04-23 19:24:06,14117,VIP,Clothing,T-Shirt,3,27.61,82.83,Credit Card
TRX-702342,2026-04-25 01:52:56,69186,Regular,Clothing,Jeans,2,61.34,122.68,Credit Card
TRX-624108,2025-12-18 10:56:42,24663,Regular,Electronics,Headphones,1,172.1,172.1,PayPal
TRX-594078,2025-05-09 12:57:43,66179,New,Sports,Dumbbells,1,29.16,29.16,Debit Card
TRX-451109,2025-12-19 13:43:05,22097,New,Clothing,Jeans,3,42.69,128.07,Debit Card
TRX-862760,2025-05-29 23:42:45,80798,VIP,Home & Garden,Plant Pot,2,11.17,22.34,Debit Card
TRX-648913,2025-09-17 18:00:17,89840,New,Home & Garden,Lamp,4,56.64,226.56,Credit Card
TRX-114325,2026-01-20 22:35:48,89840,New,Home & Garden,Plant Pot,1,18.28,18.28,Credit Card
TRX-200932,2025-11-19 21:30:59,67939,Regular,Sports,Water Bottle,1,20.03,20.03,Credit Card
TRX-852037,2025-11-10 20:13:28,13101,New,Electronics,Smartphone,4,806.15,3224.6,Credit Card
TRX-753484,2026-01-11 21:18:22,39466,Regular,Home & Garden,Coffee Maker,1,91.45,91.45,Credit Card
TRX-864118,2025-12-23 02:47:31,93746,Regular,Home & Garden,Lamp,4,47.58,190.32,Credit Card
TRX-187275,2026-02-19 10:00:22,66531,New,Electronics,Headphones,1,123.13,123.13,Debit Card
TRX-353524,2025-10-16 22:46:37,98501,New,Sports,Tennis Racket,1,111.91,111.91,Credit Card
TRX-664441,2026-03-27 17:31:26,40161,VIP,Electronics,Monitor,2,270.14,540.28,Credit Card
TRX-820431,2026-03-25 06:33:32,45003,VIP,Clothing,Jacket,5,121.88,609.4,Credit Card
TRX-122323,2025-11-10 11:05:20,13905,Regular,Electronics,Smartphone,1,763.73,763.73,PayPal
TRX-875952,2025-05-08 20:04:56,51180,VIP,Home & Garden,Coffee Maker,2,56.75,113.5,Debit Card
TRX-858510,2025-09-22 15:32:52,77715,New,Sports,Dumbbells,1,58.12,58.12,Credit Card
TRX-515559,2026-03-09 18:00:09,41186,Regular,Clothing,Jacket,1,96.83,96.83,PayPal
TRX-649205,2026-04-27 09:34:50,28964,New,Sports,Dumbbells,1,48.6,48.6,Debit Card
TRX-250038,2026-01-04 04:32:31,54396,Regular,Clothing,Jacket,1,122.93,122.93,Cash
TRX-913875,2025-08-20 14:14:07,62581,Regular,Sports,Water Bottle,2,23.87,47.74,Credit Card
TRX-323103,2025-10-25 21:02:08,24293,New,Sports,Water Bottle,1,20.35,20.35,Credit Card
TRX-970645,2025-05-27 04:52:17,30181,Regular,Clothing,Jacket,3,133.05,399.15000000000003,Debit Card
TRX-844321,2025-05-12 23:43:49,80702,Regular,Electronics,Monitor,2,263.45,526.9,Debit Card
TRX-394083,2026-03-23 05:11:27,47828,Regular,Electronics,Smartphone,2,607.17,1214.34,PayPal
TRX-458521,2025-10-10 21:52:59,69469,Regular,Clothing,Jeans,1,71.55,71.55,Credit Card
TRX-270832,2026-04-09 12:05:26,28449,New,Home & Garden,Plant Pot,1,20.01,20.01,Credit Card
TRX-498325,2025-05-06 05:35:29,35825,Regular,Sports,Yoga Mat,1,18.48,18.48,Debit Card
TRX-142859,2025-09-19 16:18:15,19287,New,Sports,Yoga Mat,3,15.5,46.5,Credit Card
TRX-305625,2025-12-04 15:23:43,41358,New,Sports,Dumbbells,1,53.75,53.75,PayPal
TRX-260097,2025-08-16 11:07:15,84691,Regular,Home & Garden,Plant Pot,1,22.05,22.05,PayPal
TRX-195071,2025-09-19 14:17:34,76307,New,Sports,Water Bottle,4,21.29,85.16,Debit Card
TRX-222553,2025-08-28 08:28:06,41571,Regular,Home & Garden,Blender,3,51.15,153.45,Credit Card
TRX-501652,2025-10-14 10:25:16,91351,VIP,Clothing,Jeans,3,42.05,126.14999999999999,PayPal
TRX-183410,2025-08-16 01:35:40,19359,Regular,Clothing,Jacket,1,92.76,92.76,PayPal
TRX-381819,2026-02-09 08:23:28,62565,New,Clothing,Jacket,1,139.38,139.38,Debit Card
TRX-403578,2025-06-14 10:25:40,11658,Regular,Sports,Water Bottle,4,18.48,73.92,PayPal
TRX-253011,2025-05-07 00:06:52,69186,Regular,Clothing,Jeans,1,68.02,68.02,Credit Card
TRX-698254,2026-01-31 12:13:15,15167,Regular,Sports,Yoga Mat,4,28.65,114.6,Credit Card
TRX-859252,2026-04-27 23:15:56,62098,Regular,Electronics,Headphones,2,197.82,395.64,Credit Card
TRX-939892,2026-01-05 17:52:32,97012,Regular,Clothing,Jeans,2,59.35,118.7,Debit Card
TRX-104539,2026-02-06 09:40:48,49529,New,Electronics,Monitor,4,350.08,1400.32,Cash
TRX-947591,2025-11-06 08:45:59,42527,Regular,Clothing,Jacket,2,65.82,131.64,Credit Card
TRX-537147,2026-03-12 15:14:38,80678,Regular,Sports,Dumbbells,3,53.44,160.32,Debit Card
TRX-543601,2026-01-11 07:25:26,30379,Regular,Home & Garden,Blender,1,76.49,76.49,Debit Card
TRX-597440,2026-01-28 06:49:12,76784,New,Clothing,Jeans,1,48.75,48.75,Credit Card
TRX-868394,2026-04-07 13:14:32,83920,VIP,Electronics,Monitor,1,165.0,165.0,PayPal
TRX-335424,2026-02-20 16:55:54,72422,New,Home & Garden,Lamp,1,38.1,38.1,Debit Card
TRX-504032,2025-05-28 00:47:21,92345,Regular,Clothing,Jeans,1,76.33,76.33,Credit Card
TRX-749609,2025-05-27 19:36:00,68153,New,Clothing,Jacket,1,88.39,88.39,Credit Card
TRX-509451,2025-08-12 04:18:07,64987,New,Clothing,Jacket,1,148.25,148.25,Credit Card
TRX-171488,2026-03-02 01:23:31,84341,Regular,Sports,Dumbbells,4,35.72,142.88,Debit Card
TRX-879286,2025-06-06 12:26:00,97416,New,Clothing,T-Shirt,2,20.08,40.16,Credit Card
TRX-656405,2025-08-17 05:45:37,80282,Regular,Home & Garden,Plant Pot,3,20.53,61.59,Debit Card
TRX-106764,2026-03-09 13:49:38,73464,VIP,Clothing,Jacket,2,143.13,286.26,Credit Card
TRX-696092,2026-03-12 09:00:36,99016,VIP,Electronics,Smartphone,5,808.11,4040.55,Credit Card
TRX-286550,2025-10-02 06:17:41,36365,New,Sports,Yoga Mat,1,28.14,28.14,PayPal
TRX-226502,2025-11-19 09:55:52,51180,VIP,Electronics,Headphones,3,158.64,475.91999999999996,Credit Card
TRX-197898,2025-06-04 20:50:55,98381,New,Sports,Yoga Mat,1,16.34,16.34,Debit Card
TRX-417255,2025-11-11 00:46:05,70332,New,Clothing,T-Shirt,1,15.85,15.85,Credit Card
TRX-921934,2025-07-02 02:39:56,49893,New,Sports,Dumbbells,1,24.54,24.54,Credit Card
TRX-396183,2025-08-10 10:54:05,63964,Regular,Home & Garden,Blender,1,49.65,49.65,Credit Card
TRX-942362,2025-09-21 23:21:40,41186,Regular,Home & Garden,Lamp,1,50.18,50.18,PayPal
TRX-819195,2025-08-25 17:43:34,53713,Regular,Sports,Dumbbells,1,29.08,29.08,Credit Card
TRX-109818,2025-07-25 17:39:26,73904,New,Electronics,Smartphone,1,802.51,802.51,Debit Card
TRX-562806,2025-11-28 21:18:56,53933,New,Electronics,Laptop,4,1404.23,5616.92,Credit Card
TRX-921079,2025-10-09 16:29:27,50306,Regular,Sports,Yoga Mat,1,21.94,21.94,Debit Card
TRX-991777,2025-12-07 18:18:35,71894,Regular,Home & Garden,Plant Pot,2,22.8,45.6,PayPal
TRX-750348,2026-01-27 08:51:40,35485,Regular,Sports,Yoga Mat,2,21.83,43.66,Debit Card
TRX-319832,2025-10-17 23:37:49,61645,Regular,Sports,Dumbbells,2,58.49,116.98,Cash
TRX-139704,2025-12-07 08:28:19,64548,Regular,Electronics,Headphones,2,103.04,206.08,Credit Card
TRX-403936,2025-08-21 23:26:26,34914,New,Electronics,Headphones,1,108.12,108.12,PayPal
TRX-409268,2026-04-22 05:16:10,65444,Regular,Clothing,T-Shirt,2,25.39,50.78,Debit Card
TRX-617806,2025-12-24 12:10:34,98381,New,Electronics,Monitor,2,267.58,535.16,Debit Card
TRX-813612,2026-04-23 12:59:32,21915,VIP,Clothing,Jeans,2,77.2,154.4,Debit Card
TRX-637395,2025-06-11 12:37:12,11947,New,Home & Garden,Coffee Maker,1,47.57,47.57,Credit Card
TRX-616533,2025-12-31 19:28:31,71261,Regular,Electronics,Headphones,1,98.97,98.97,Debit Card
TRX-733035,2025-12-10 01:10:27,17894,Regular,Electronics,Monitor,1,217.95,217.95,Debit Card
TRX-224473,2025-11-09 20:47:23,74340,New,Sports,Tennis Racket,1,143.28,143.28,Credit Card
TRX-218414,2025-07-31 08:17:42,59692,Regular,Sports,Dumbbells,4,47.2,188.8,Credit Card
TRX-822672,2025-10-20 09:34:41,77839,New,Home & Garden,Lamp,1,32.82,32.82,Credit Card
TRX-585556,2026-02-24 15:41:07,17355,Regular,Clothing,Jeans,1,50.1,50.1,Credit Card
TRX-867305,2025-12-21 00:14:50,67132,New,Electronics,Smartphone,1,936.16,936.16,Cash
TRX-700705,2025-05-05 03:31:22,78021,Regular,Clothing,T-Shirt,1,22.92,22.92,PayPal
TRX-502181,2025-11-12 04:22:12,10942,Regular,Electronics,Headphones,1,77.89,77.89,Credit Card
TRX-322713,2025-12-13 07:59:24,92155,New,Sports,Water Bottle,1,24.74,24.74,Credit Card
TRX-863481,2025-07-07 04:05:47,47388,New,Clothing,Jacket,4,139.61,558.44,Credit Card
TRX-288238,2025-07-03 05:15:51,53309,New,Clothing,Sneakers,1,93.1,93.1,Cash
TRX-500314,2025-08-21 02:55:35,12011,Regular,Home & Garden,Blender,1,40.53,40.53,Credit Card
TRX-182300,2026-01-18 03:57:34,34050,New,Sports,Tennis Racket,4,81.71,326.84,PayPal
TRX-165417,2025-09-26 08:52:46,84963,Regular,Home & Garden,Lamp,1,30.14,30.14,Credit Card
TRX-303721,2026-03-19 14:48:44,95097,Regular,Sports,Tennis Racket,1,117.92,117.92,Debit Card
TRX-647125,2025-08-20 17:18:02,69682,New,Clothing,Jacket,3,104.05,312.15,Credit Card
TRX-810277,2025-09-30 13:41:55,66346,VIP,Clothing,Sneakers,4,119.27,477.08,Credit Card
TRX-816044,2025-09-28 05:56:50,86858,Regular,Clothing,Sneakers,2,106.22,212.44,Credit Card
TRX-153231,2026-01-15 20:14:21,96563,Regular,Clothing,T-Shirt,1,24.42,24.42,Debit Card
TRX-302897,2025-09-01 02:54:49,24993,VIP,Clothing,Jacket,2,91.92,183.84,Credit Card
TRX-277795,2025-06-12 11:28:22,62386,Regular,Clothing,Jeans,2,52.86,105.72,Credit Card
TRX-790677,2025-08-11 10:14:39,91167,Regular,Home & Garden,Blender,1,79.94,79.94,Credit Card
TRX-948188,2026-02-11 01:48:52,89806,Regular,Home & Garden,Lamp,1,50.26,50.26,PayPal
TRX-888432,2025-05-29 02:07:20,13617,New,Sports,Tennis Racket,2,127.77,255.54,Credit Card
TRX-366105,2025-08-27 19:08:53,48175,Regular,Sports,Tennis Racket,1,103.26,103.26,Credit Card
TRX-662799,2025-10-18 17:54:26,99399,Regular,Electronics,Smartphone,1,527.27,527.27,Debit Card
TRX-132699,2025-07-31 01:32:26,41091,New,Sports,Tennis Racket,1,85.25,85.25,Credit Card
TRX-333746,2026-03-24 14:32:35,85456,New,Electronics,Monitor,1,175.51,175.51,Debit Card
TRX-842640,2025-11-09 01:28:05,56984,New,Clothing,Jacket,2,143.51,287.02,Debit Card
TRX-603518,2025-08-21 02:57:31,83792,Regular,Clothing,T-Shirt,2,16.97,33.94,PayPal
TRX-895302,2025-08-21 18:14:50,45697,Regular,Clothing,Jacket,2,139.98,279.96,Credit Card
TRX-709254,2025-11-26 22:43:03,71894,Regular,Clothing,T-Shirt,1,15.41,15.41,Debit Card
TRX-178029,2025-07-08 11:41:35,11792,New,Home & Garden,Coffee Maker,1,54.07,54.07,Credit Card
TRX-226215,2026-01-26 21:02:42,46458,Regular,Electronics,Monitor,1,281.05,281.05,Credit Card
TRX-265722,2026-03-01 18:15:01,51245,New,Home & Garden,Blender,2,66.48,132.96,Credit Card
TRX-778058,2025-10-12 10:58:07,93442,New,Clothing,T-Shirt,1,15.13,15.13,Credit Card
TRX-447255,2026-02-14 04:02:15,29080,Regular,Clothing,T-Shirt,1,29.51,29.51,Credit Card
TRX-582860,2026-04-21 10:57:48,42780,Regular,Clothing,Jeans,3,54.22,162.66,Debit Card
TRX-531736,2026-04-08 07:16:50,65518,VIP,Home & Garden,Coffee Maker,4,95.07,380.28,Debit Card
TRX-105258,2025-07-01 05:13:11,15683,New,Clothing,T-Shirt,4,20.15,80.6,Credit Card
TRX-687569,2025-12-03 05:07:53,47667,Regular,Sports,Tennis Racket,4,88.31,353.24,Debit Card
TRX-845476,2025-05-26 02:17:48,84085,Regular,Home & Garden,Plant Pot,3,11.62,34.86,Debit Card
TRX-259145,2026-04-05 02:44:39,61173,Regular,Electronics,Headphones,2,67.79,135.58,Debit Card
TRX-273899,2026-02-18 18:36:22,20350,Regular,Clothing,T-Shirt,1,25.09,25.09,Credit Card
TRX-642479,2026-03-20 16:32:40,57447,Regular,Home & Garden,Blender,1,67.48,67.48,Credit Card
TRX-818699,2025-10-12 10:51:10,11607,New,Clothing,Jacket,2,80.28,160.56,PayPal
TRX-719014,2026-04-26 13:13:31,65333,New,Electronics,Monitor,2,173.3,346.6,Credit Card
TRX-316509,2025-06-20 03:59:26,24993,VIP,Electronics,Smartphone,2,692.44,1384.88,PayPal
TRX-633025,2026-02-28 01:08:28,24993,VIP,Electronics,Smartphone,2,661.84,1323.68,PayPal
TRX-695148,2026-03-01 16:59:58,49829,Regular,Sports,Tennis Racket,1,60.09,60.09,PayPal
TRX-285810,2026-01-24 09:08:33,85880,Regular,Home & Garden,Plant Pot,1,13.35,13.35,Debit Card
TRX-788108,2026-04-28 01:24:12,42018,New,Clothing,Jeans,1,59.51,59.51,Debit Card
TRX-307775,2025-07-16 06:15:21,33416,New,Home & Garden,Coffee Maker,1,61.3,61.3,PayPal
TRX-283514,2025-06-13 07:00:19,92397,Regular,Sports,Yoga Mat,1,20.49,20.49,Credit Card
TRX-256747,2025-06-12 19:15:59,47196,New,Clothing,Jacket,1,65.14,65.14,PayPal
TRX-803724,2025-06-15 09:31:10,69469,Regular,Sports,Yoga Mat,1,31.56,31.56,Debit Card
TRX-107577,2026-01-14 02:11:14,60432,Regular,Clothing,Jeans,1,42.8,42.8,Credit Card
TRX-603268,2025-10-27 10:59:37,73483,Regular,Clothing,Jeans,3,46.41,139.23,Credit Card
TRX-611976,2025-05-16 01:57:51,33021,New,Clothing,Jacket,1,121.72,121.72,Credit Card
TRX-685549,2026-02-15 15:55:54,19880,New,Clothing,Sneakers,4,87.16,348.64,Credit Card
TRX-440544,2025-07-06 10:54:29,30032,New,Sports,Water Bottle,1,19.67,19.67,PayPal
TRX-341249,2025-06-23 07:55:55,36130,New,Electronics,Headphones,2,144.5,289.0,PayPal
TRX-950931,2025-11-19 18:28:38,24168,Regular,Sports,Water Bottle,1,21.85,21.85,Debit Card
TRX-544536,2025-07-21 11:14:20,76237,Regular,Home & Garden,Coffee Maker,1,54.42,54.42,Debit Card
TRX-218370,2025-09-14 04:36:00,44737,Regular,Clothing,Sneakers,2,85.99,171.98,Credit Card
TRX-927094,2026-03-31 00:05:35,90694,New,Sports,Dumbbells,3,48.79,146.37,Credit Card
